city,longitude,latitude
Indianapolis,-86.08391298,39.63890897
Indianapolis,-86.15966091,39.76509621
Indianapolis,-86.26825827,39.79988893
Indianapolis,-86.0954625,39.6642522
Indianapolis,-86.088181,39.904963
Indianapolis,-85.99224,39.8537359
Indianapolis,-86.200023,39.912767
Indianapolis,-86.22132166,39.91226333
Indianapolis,-86.1003527,39.9101292
Indianapolis,-86.08551277,39.6498601
Indianapolis,-86.141891,39.766516
Indianapolis,-86.09366,39.781017
Indianapolis,-86.2708932,39.815765
Indianapolis,-86.070829,39.768014
Indianapolis,-86.2497065,39.7433649
Indianapolis,-86.02002961,39.92762888
Indianapolis,-86.1091,39.91084
Indianapolis,-86.216963,39.897956
Indianapolis,-86.1339528,39.9131729
Indianapolis,-86.05686656,39.77195392
Indianapolis,-86.1408623,39.7527336
Indianapolis,-86.122758,39.637026
Indianapolis,-86.1970996,39.7660582
Indianapolis,-86.07057016,39.75952026
Indianapolis,-86.32326966,39.81632469
Indianapolis,-86.145981,39.85124778
Indianapolis,-86.16748109,39.76670934
Indianapolis,-86.138689,39.851463
Indianapolis,-86.0876415,39.92580363
Indianapolis,-86.08015234,39.69551759
Indianapolis,-86.14393474,39.77630496
Indianapolis,-86.298229,39.714644
Indianapolis,-86.046485,39.812967
Indianapolis,-86.075009,39.910929
Indianapolis,-86.1598297,39.764822
Indianapolis,-86.158416,39.771881
Indianapolis,-86.096166,39.869827
Indianapolis,-86.0501024,39.905553
Indianapolis,-85.94200434,39.93017587
Indianapolis,-86.056162,39.906797
Indianapolis,-86.179675,39.913074
Indianapolis,-86.1294928,39.63828485
Indianapolis,-86.242362,39.830272
Indianapolis,-86.18438879,39.78491603
Indianapolis,-86.0876356,39.904268
Indianapolis,-86.0809177,39.6945898
Indianapolis,-86.21886561,39.80862211
Indianapolis,-86.287869,39.779684
Indianapolis,-86.1569337,39.9277242
Indianapolis,-86.0655255,39.8176596
Indianapolis,-86.1559276,39.8245754
Indianapolis,-86.1458504,39.8695854
Indianapolis,-86.04666257,39.89217514
Indianapolis,-86.1971454,39.7694747
Indianapolis,-86.1324877,39.6456861
Indianapolis,-86.1553436,39.7738071
Indianapolis,-86.2889609,39.7486868
Indianapolis,-86.13936878,39.870091
Indianapolis,-86.14530455,39.82536701
Indianapolis,-86.0847168,39.63574598
Indianapolis,-86.274959,39.6901763
Indianapolis,-86.242872,39.8238315
Indianapolis,-86.0988054,39.9095331
Indianapolis,-86.1211515,39.883641
Indianapolis,-86.1636981,39.7662329
Indianapolis,-86.15432033,39.76287945
Indianapolis,-86.0660631,39.9046409
Indianapolis,-86.12265296,39.8839075
Indianapolis,-86.1852097,39.9140216
Indianapolis,-86.15511372,39.79758256
Indianapolis,-86.02402,39.797577
Indianapolis,-86.1432776,39.874558
Indianapolis,-86.14809006,39.75955367
Indianapolis,-86.1246978,39.868649
Indianapolis,-86.0607866,39.9048431
Indianapolis,-86.159615,39.768401
Indianapolis,-86.08525766,39.64971552
Indianapolis,-86.158945,39.7641159
Indianapolis,-86.1529603,39.7723662
Indianapolis,-86.122203,39.8300539
Indianapolis,-86.1426613,39.8703503
Indianapolis,-86.09401,39.66664
Indianapolis,-86.08220494,39.66752661
Indianapolis,-86.2274671,39.9255454
Indianapolis,-86.2498337,39.7274549
Indianapolis,-86.14383336,39.87416543
Indianapolis,-86.1595627,39.7666047
Indianapolis,-86.1445385,39.7919303
Indianapolis,-86.1881482,39.7673116
Indianapolis,-86.15388147,39.76830837
Indianapolis,-86.153038,39.77181548
Indianapolis,-86.1567136,39.764615
Indianapolis,-86.14381601,39.78037885
Indianapolis,-85.9755485,39.8969157
Indianapolis,-86.022962,39.94117642
Indianapolis,-86.15209111,39.77330717
Indianapolis,-86.12424341,39.63792818
Indianapolis,-86.1213248,39.6495771
Indianapolis,-86.158846,39.707953
Indianapolis,-86.1415281,39.753999
Indianapolis,-86.2445908,39.7543134
Indianapolis,-86.11049643,39.91413651
Indianapolis,-86.15810029,39.76441313
Indianapolis,-86.2897429,39.7787274
Indianapolis,-86.1363818,39.6479533
Indianapolis,-86.0800315,39.9056303
Indianapolis,-86.2314819,39.8540532
Indianapolis,-86.146709,39.905021
Indianapolis,-86.1724459,39.7799718
Indianapolis,-86.14565344,39.75809716
Indianapolis,-86.2711084,39.8265586
Indianapolis,-86.1461105,39.8468203
Indianapolis,-86.0523172,39.9051483
Indianapolis,-86.081099,39.691532
Indianapolis,-86.06414527,39.90471187
Indianapolis,-86.142661,39.779627
Indianapolis,-86.1458764,39.8426549
Indianapolis,-86.0818253,39.667361
Indianapolis,-86.15974957,39.76552264
Indianapolis,-86.072314,39.883652
Indianapolis,-86.1843415,39.9122829
Indianapolis,-86.0671184,39.77111572
Indianapolis,-86.1556814,39.7756991
Indianapolis,-86.081962,39.701281
Indianapolis,-86.1600098,39.7643527
Indianapolis,-86.140383,39.7523127
Indianapolis,-86.2211303,39.911758
Indianapolis,-86.159332,39.765781
Indianapolis,-86.254004,39.816829
Indianapolis,-86.1824074,39.7582614
Indianapolis,-86.0937443,39.9060806
Indianapolis,-86.1426188,39.8742628
Indianapolis,-86.153565,39.769633
Indianapolis,-86.08254087,39.80496634
Indianapolis,-86.14618911,39.85078102
Indianapolis,-86.1240097,39.8256242
Indianapolis,-86.080484,39.905456
Indianapolis,-86.2435883,39.8348547
Indianapolis,-86.1539681,39.7718129
Indianapolis,-86.0216836,39.9267807
Indianapolis,-86.14458908,39.86952343
Indianapolis,-86.21810378,39.90662043
Indianapolis,-86.101079,39.909213
Indianapolis,-86.061174,39.911709
Indianapolis,-86.08277924,39.69687805
Indianapolis,-86.1457019,39.7571583
Indianapolis,-86.2509048,39.7293242
Indianapolis,-86.14439059,39.78184248
Indianapolis,-86.0136474,39.8567541
Indianapolis,-86.1866427,39.7675459
Indianapolis,-86.04331207,39.92653275
Indianapolis,-86.0517654,39.9061207
Indianapolis,-86.0952635,39.9080911
Indianapolis,-86.0645386,39.9058647
Indianapolis,-86.26932554,39.76416352
Indianapolis,-86.07035592,39.88165513
Indianapolis,-86.2421025,39.8239354
Indianapolis,-86.15484685,39.76962135
Indianapolis,-86.1422835,39.8728451
Indianapolis,-86.2157504,39.7499645
Indianapolis,-86.098795,39.909442
Indianapolis,-86.059453,39.905167
Indianapolis,-86.1573312,39.8076166
Indianapolis,-86.13758643,39.64949293
Indianapolis,-86.06583488,39.9089972
Indianapolis,-86.075559,39.77072975
Indianapolis,-86.14155715,39.86957262
Indianapolis,-86.0631163,39.9118377
Indianapolis,-86.1438344,39.8253403
Indianapolis,-86.0718519,39.7705721
Indianapolis,-86.159567,39.765933
Indianapolis,-86.12025213,39.71335174
Indianapolis,-86.14957631,39.70410739
Indianapolis,-86.215739,39.895882
Indianapolis,-85.958202,39.902584
Indianapolis,-86.1346579,39.9139497
Indianapolis,-86.09703,39.90962
Indianapolis,-86.1461006,39.8473207
Indianapolis,-86.2040362,39.9139791
Indianapolis,-86.04644897,39.79465146
Indianapolis,-86.07054502,39.7709776
Indianapolis,-86.1539126,39.770144
Indianapolis,-86.1833212,39.6630796
Indianapolis,-86.1519249,39.7681487
Indianapolis,-86.0203156,39.7733426
Indianapolis,-86.20630433,39.76076516
Indianapolis,-86.113963,39.925625
Indianapolis,-86.326312,39.817037
Indianapolis,-86.126861,39.7816033
Indianapolis,-86.1550757,39.8434753
Indianapolis,-86.1596935,39.767948
Indianapolis,-86.17944,39.912633
Indianapolis,-86.1778279,39.7526376
Indianapolis,-86.20081238,39.80956777
Indianapolis,-86.1300243,39.784696
Indianapolis,-86.12099174,39.86772744
Indianapolis,-86.1737109,39.8098141
Indianapolis,-85.9961609,39.8968775
Indianapolis,-86.2160378,39.78748338
Indianapolis,-86.1451809,39.847406
Indianapolis,-86.08105717,39.69327718
Indianapolis,-86.01139158,39.80345171
Indianapolis,-86.14392221,39.8704697
Indianapolis,-86.1560212,39.7790973
Indianapolis,-85.9795377,39.7744153
Indianapolis,-86.1070251,39.9118331
Indianapolis,-86.1453613,39.8431277
Indianapolis,-86.1489,39.776089
Indianapolis,-86.1535278,39.7478626
Indianapolis,-86.2498454,39.7533194
Indianapolis,-86.01013631,39.79754889
Indianapolis,-86.08554676,39.64992555
Indianapolis,-85.9795377,39.77443
Indianapolis,-86.12721741,39.63713328
Indianapolis,-86.219848,39.911536
Indianapolis,-86.0721952,39.9133475
Indianapolis,-86.146295,39.847056
Indianapolis,-86.16012,39.7674354
Indianapolis,-85.98073755,39.77567671
Indianapolis,-86.1454843,39.8507426
Indianapolis,-86.222039,39.787419
Indianapolis,-86.09283,39.665141
Indianapolis,-86.102581,39.910544
Indianapolis,-86.136252,39.6528034
Indianapolis,-86.293255,39.777728
Indianapolis,-86.2260326,39.9158384
Indianapolis,-86.2499219,39.7760121
Indianapolis,-86.109771,39.914142
Indianapolis,-86.1567136,39.7646003
Indianapolis,-86.105265,39.8035255
Indianapolis,-86.06650144,39.90821827
Indianapolis,-86.1444306,39.8739995
Indianapolis,-86.0898614,39.9263944
Indianapolis,-86.1406107,39.75299459
Indianapolis,-86.1496178,39.7741331
Indianapolis,-86.121325,39.825756
Indianapolis,-86.1579197,39.65459801
Indianapolis,-86.0449736,39.787122
Indianapolis,-86.1504086,39.7022366
Indianapolis,-85.9575321,39.7768134
Indianapolis,-86.1514379,39.773562
Indianapolis,-86.1548521,39.7628778
Indianapolis,-86.2694157,39.852335
Indianapolis,-86.0616612,39.6960424
Indianapolis,-86.26177437,39.91125659
Indianapolis,-85.9785654,39.8582299
Indianapolis,-86.26295205,39.85125163
Indianapolis,-86.15702823,39.65075831
Indianapolis,-86.14705604,39.77089797
Indianapolis,-86.155547,39.76671199
Indianapolis,-86.0749608,39.9106683
Indianapolis,-86.2707118,39.8241769
Indianapolis,-86.2651795,39.9113614
Indianapolis,-86.220624,39.912389
Indianapolis,-86.1418027,39.7802222
Indianapolis,-86.1522608,39.7249991
Indianapolis,-86.292772,39.779037
Indianapolis,-86.1431501,39.8726334
Indianapolis,-86.1213218,39.650256
Indianapolis,-86.1559797,39.7801766
Indianapolis,-86.254444,39.823547
Indianapolis,-86.1074602,39.9118077
Indianapolis,-86.02380807,39.77273649
Indianapolis,-86.13948785,39.7525522
Indianapolis,-86.1202706,39.7382373
Indianapolis,-86.22002087,39.76313996
Indianapolis,-86.06927834,39.88298166
Indianapolis,-86.1642059,39.7669846
Indianapolis,-86.1560489,39.7790422
Indianapolis,-86.06766701,39.88431846
Indianapolis,-86.0464533,39.7826835
Indianapolis,-86.073102,39.77032284
Indianapolis,-86.1567151,39.7987001
Indianapolis,-86.140767,39.870249
Indianapolis,-86.15856363,39.92587739
Indianapolis,-86.0473041,39.7973032
Indianapolis,-86.184134,39.777708
Indianapolis,-86.04460325,39.92631562
Indianapolis,-86.27221,39.879872
Indianapolis,-86.2606149,39.8232418
Indianapolis,-86.121585,39.874632
Indianapolis,-86.2325626,39.8209199
Indianapolis,-86.11955971,39.73815041
Indianapolis,-86.25445566,39.84257417
Indianapolis,-86.1574636,39.7673561
Indianapolis,-86.119965,39.890089
Indianapolis,-86.1246918,39.8690873
Indianapolis,-86.223474,39.915178
Indianapolis,-86.1586079,39.92654325
Indianapolis,-86.0248852,39.9266459
Indianapolis,-86.0488775,39.9082136
Indianapolis,-86.225939,39.914861
Indianapolis,-86.0158046,39.8422985
Indianapolis,-86.14579396,39.75756531
Indianapolis,-86.1451292,39.76886523
Indianapolis,-86.14517975,39.84740448
Indianapolis,-86.159229,39.771553
Indianapolis,-86.1427833,39.87357978
Indianapolis,-86.1579895,39.7645516
Indianapolis,-86.1464579,39.7582445
Indianapolis,-86.2088286,39.8863863
Indianapolis,-86.1586827,39.7616203
Indianapolis,-86.3225034,39.8156863
Indianapolis,-86.253794,39.824176
Indianapolis,-86.1818114,39.9126699
Indianapolis,-86.1426881,39.8693621
Indianapolis,-86.07648959,39.66563741
Indianapolis,-86.1435891,39.8708229
Indianapolis,-86.1570461,39.759889
Indianapolis,-86.1424183,39.8705416
Indianapolis,-86.220614,39.908927
Indianapolis,-86.0723376,39.770535
Indianapolis,-86.14521001,39.9283599
Indianapolis,-86.0987986,39.9085729
Indianapolis,-86.1590404,39.705058
Indianapolis,-86.18511755,39.9144083
Indianapolis,-86.10136829,39.73758321
Indianapolis,-86.1223987,39.8178818
Indianapolis,-86.2842359,39.83038
Indianapolis,-86.24216932,39.83012526
Indianapolis,-86.1407479,39.8693211
Indianapolis,-86.1436553,39.8693803
Indianapolis,-86.0493509,39.9039799
Indianapolis,-86.149685,39.7223458
Indianapolis,-86.16035873,39.77041121
Indianapolis,-86.02519654,39.83597281
Indianapolis,-86.22734964,39.92590656
Indianapolis,-86.113985,39.925819
Indianapolis,-86.0647483,39.7956756
Indianapolis,-86.043767,39.8894997
Indianapolis,-86.09566927,39.90794627
Indianapolis,-86.16963698,39.7817664
Indianapolis,-86.066733,39.912996
Indianapolis,-86.04485482,39.7956035
Indianapolis,-86.09687212,39.90975981
Indianapolis,-86.10678434,39.90970332
Indianapolis,-86.175156,39.781112
Indianapolis,-86.14649435,39.75916922
Indianapolis,-86.185215,39.912719
Indianapolis,-86.1379724,39.65039193
Indianapolis,-86.16511367,39.77918496
Indianapolis,-86.1645255,39.7791327
Indianapolis,-86.269265,39.748147
Indianapolis,-86.1597161,39.7786127
Indianapolis,-86.077221,39.9040931
Indianapolis,-86.115475,39.768613
Indianapolis,-85.978163,39.859265
Indianapolis,-86.22447216,39.91434117
Indianapolis,-86.186082,39.913044
Indianapolis,-86.1202507,39.869016
Indianapolis,-85.9590732,39.9009708
Indianapolis,-86.1589287,39.7633767
Indianapolis,-86.080954,39.7014443
Indianapolis,-86.2686691,39.801997
Indianapolis,-86.046225,39.791797
Indianapolis,-86.0719436,39.9128998
Indianapolis,-86.06487897,39.758438
Indianapolis,-86.1351458,39.7521592
Indianapolis,-86.1426812,39.8731391
Indianapolis,-86.0388279,39.77200708
Indianapolis,-86.00097656,39.71775084
Indianapolis,-86.142934,39.779016
Indianapolis,-86.1282316,39.7631051
Indianapolis,-86.1520148,39.7721837
Indianapolis,-86.22373939,39.9128449
Indianapolis,-86.143827,39.661742
Indianapolis,-86.23579367,39.82268734
Indianapolis,-86.217016,39.896913
Indianapolis,-86.1587013,39.7654786
Indianapolis,-85.94958869,39.93483881
Indianapolis,-86.15651105,39.76732652
Indianapolis,-86.15687842,39.76104823
Indianapolis,-86.2604789,39.9113092
Indianapolis,-86.26502,39.8006009
Indianapolis,-86.1587917,39.6552124
Indianapolis,-86.22571,39.919716
Indianapolis,-86.1596367,39.7611695
Indianapolis,-86.1237464,39.6360028
Indianapolis,-86.15653247,39.76785135
Indianapolis,-86.14065105,39.75247551
Indianapolis,-86.14592807,39.86260974
Indianapolis,-86.3257127,39.7628744
Indianapolis,-86.1224972,39.8552755
Indianapolis,-86.206121,39.912846
Indianapolis,-86.15548,39.778655
Indianapolis,-86.1540536,39.7700164
Indianapolis,-86.142672,39.8705324
Indianapolis,-86.1344956,39.9129324
Indianapolis,-86.1603919,39.7648517
Indianapolis,-85.9934294,39.7753868
Indianapolis,-86.02653429,39.83609515
Indianapolis,-86.153032,39.803096
Indianapolis,-86.146518,39.8611299
Indianapolis,-86.22642802,39.9153191
Indianapolis,-86.136135,39.6543531
Indianapolis,-86.0710803,39.8825948
Indianapolis,-86.0570813,39.7714612
Indianapolis,-86.2361744,39.8998074
Indianapolis,-86.1228005,39.8515187
Indianapolis,-86.1588649,39.7643833
Indianapolis,-86.153515,39.7686835
Indianapolis,-85.9918234,39.7753199
Indianapolis,-86.146066,39.75781
Indianapolis,-86.058997,39.906879
Indianapolis,-86.15347732,39.7685808
Indianapolis,-86.10182255,39.91054
Indianapolis,-86.1091488,39.910795
Indianapolis,-86.1379512,39.6522105
Indianapolis,-86.1547474,39.76683087
Indianapolis,-86.1501757,39.7520947
Indianapolis,-86.0446189,39.92649027
Indianapolis,-86.27117282,39.7459881
Indianapolis,-86.1432927,39.8702559
Indianapolis,-86.18480284,39.91254212
Indianapolis,-86.0819653,39.7015643
Indianapolis,-86.134275,39.912878
Indianapolis,-86.2284427,39.92188129
Indianapolis,-86.01988173,39.68657447
Indianapolis,-86.12511121,39.8478316
Indianapolis,-86.1591539,39.7303737
Indianapolis,-86.14214215,39.75453857
Indianapolis,-86.159322,39.766304
Indianapolis,-86.15307839,39.79759607
Indianapolis,-86.2439925,39.8338965
Indianapolis,-86.09196313,39.6650655
Indianapolis,-86.105014,39.926291
Indianapolis,-86.1598,39.764849
Indianapolis,-86.2709327,39.8244846
Indianapolis,-86.1374522,39.7739378
Indianapolis,-86.1592123,39.7349394
Indianapolis,-86.243381,39.8357998
Indianapolis,-86.245789,39.824297
Indianapolis,-86.218317,39.787667
Indianapolis,-86.29502474,39.71523329
Indianapolis,-86.0700122,39.9122043
Indianapolis,-86.0684659,39.9119416
Indianapolis,-86.1437581,39.7799969
Indianapolis,-85.987976,39.7745414
Indianapolis,-86.0860297,39.8555014
Indianapolis,-86.2395208,39.8346625
Indianapolis,-86.13645566,39.64844893
Indianapolis,-86.1396252,39.7521927
Indianapolis,-86.125382,39.8516597
Indianapolis,-86.1728314,39.7795268
Indianapolis,-86.02912903,39.75104
Indianapolis,-86.1592255,39.771071
Indianapolis,-86.01049572,39.82651516
Indianapolis,-86.22702618,39.81883748
Indianapolis,-86.08464354,39.90441843
Indianapolis,-86.083809,39.904151
Indianapolis,-86.1027335,39.9106778
Indianapolis,-86.1540849,39.7718204
Indianapolis,-86.12849772,39.86884318
Indianapolis,-86.18624,39.83012
Indianapolis,-86.155178,39.769632
Indianapolis,-86.21576111,39.7504623
Indianapolis,-86.14999024,39.69357482
Indianapolis,-86.200352,39.913444
Indianapolis,-86.25973463,39.82318834
Indianapolis,-86.1426414,39.8747887
Indianapolis,-86.157866,39.767399
Indianapolis,-86.18484742,39.91417006
Indianapolis,-86.0530799,39.904281
Indianapolis,-86.159207,39.76632
Indianapolis,-86.15969608,39.7876795
Indianapolis,-86.1419,39.870423
Indianapolis,-86.2188695,39.90715363
Indianapolis,-86.1215785,39.8843885
Indianapolis,-86.00769,39.85492
Indianapolis,-86.106876,39.908811
Indianapolis,-86.163796,39.766954
Indianapolis,-86.1860983,39.9133018
Indianapolis,-86.1386729,39.7524474
Indianapolis,-86.21840177,39.91217974
Indianapolis,-86.1081565,39.9108087
Indianapolis,-86.16030254,39.76588929
Indianapolis,-86.0467277,39.8918154
Indianapolis,-86.10839358,39.91355605
Indianapolis,-86.1808304,39.66530726
Indianapolis,-85.9952033,39.8972024
Indianapolis,-86.14570688,39.75808565
Indianapolis,-86.1704669,39.7813173
Indianapolis,-86.1303138,39.7702248
Indianapolis,-86.15717096,39.76826744
Indianapolis,-86.0831534,39.7015361
Indianapolis,-86.1395995,39.7495737
Indianapolis,-86.035335,39.7722767
Indianapolis,-86.197259,39.6649389
Indianapolis,-86.1376312,39.7883472
Indianapolis,-86.0253227,39.8365382
Indianapolis,-86.1419512,39.869521
Indianapolis,-86.1584497,39.7631219
Indianapolis,-86.0101442,39.8435303
Indianapolis,-86.0833077,39.70102916
Indianapolis,-86.2200661,39.91212587
Indianapolis,-86.065988,39.904832
Indianapolis,-86.1394119,39.751511
Indianapolis,-86.270022,39.8100961
Indianapolis,-86.1581477,39.7656419
Indianapolis,-86.07924282,39.63705419
Indianapolis,-86.09033975,39.92639591
Indianapolis,-86.1075753,39.9090513
Indianapolis,-86.093094,39.66414
Indianapolis,-86.063863,39.782457
Indianapolis,-86.264257,39.911321
Indianapolis,-86.113923,39.781421
Indianapolis,-86.241449,39.786131
Indianapolis,-86.141594,39.753657
Indianapolis,-86.07686059,39.66549787
Indianapolis,-86.1090577,39.9107889
Indianapolis,-86.1696125,39.8413054
Indianapolis,-86.1212171,39.8888566
Indianapolis,-86.0561069,39.9045441
Indianapolis,-86.072061,39.7705393
Indianapolis,-86.2117103,39.7881543
Indianapolis,-86.083273,39.6369681
Indianapolis,-86.2210496,39.9066556
Indianapolis,-86.174732,39.775111
Indianapolis,-86.14213,39.70945
Indianapolis,-86.0765986,39.6654875
Indianapolis,-86.0983156,39.769678
Indianapolis,-86.0673787,39.8812997
Indianapolis,-86.127843,39.637966
Indianapolis,-86.14575414,39.77491624
Indianapolis,-86.15601338,39.76620778
Indianapolis,-86.1206051,39.82491995
Indianapolis,-86.1456632,39.7766812
Indianapolis,-86.15661,39.80109
Indianapolis,-86.12165864,39.63267821
Indianapolis,-86.15677536,39.76724889
Indianapolis,-86.15439105,39.76160972
Indianapolis,-86.2412924,39.7802463
Indianapolis,-86.1460091,39.7580183
Indianapolis,-86.047592,39.906089
Indianapolis,-86.1414719,39.8695442
Indianapolis,-86.098622,39.909377
Indianapolis,-86.079671,39.63754
Indianapolis,-86.156823,39.767381
Indianapolis,-86.22042686,39.91124018
Indianapolis,-86.04490444,39.801012
Indianapolis,-86.16968306,39.78119862
Indianapolis,-86.1546889,39.767593
Indianapolis,-86.143942,39.660567
Indianapolis,-86.1042061,39.9264824
Indianapolis,-86.08455606,39.904355
Indianapolis,-86.2687923,39.7290615
Indianapolis,-86.1984,39.66415907
Indianapolis,-86.153578,39.768835
Indianapolis,-86.2789,39.82466
Indianapolis,-86.243617,39.753977
Indianapolis,-86.08463468,39.64965467
Indianapolis,-86.116656,39.912061
Indianapolis,-86.08317497,39.65094473
Indianapolis,-86.12605286,39.6620636
Indianapolis,-86.262559,39.797801
Indianapolis,-85.97137607,39.8638124
Indianapolis,-86.06597185,39.911951
Indianapolis,-86.12059,39.768416
Indianapolis,-86.1866386,39.7675434
Indianapolis,-86.1408785,39.8508246
Indianapolis,-86.141152,39.849343
Indianapolis,-86.0238491,39.92667584
Indianapolis,-86.278158,39.822103
Indianapolis,-86.29771768,39.71691068
Indianapolis,-86.047303,39.665582
Indianapolis,-86.046258,39.825287
Indianapolis,-86.0694346,39.9117935
Indianapolis,-86.0876415,39.9257332
Indianapolis,-86.1446758,39.8694091
Indianapolis,-86.140653,39.825666
Indianapolis,-86.2409757,39.8317725
Indianapolis,-86.2422274,39.854593
Indianapolis,-86.13814053,39.65262443
Indianapolis,-86.085683,39.90438
Indianapolis,-86.036886,39.772875
Indianapolis,-86.130094,39.681139
Indianapolis,-85.943139,39.93233
Indianapolis,-86.0461087,39.89881
Indianapolis,-86.16022334,39.76720096
Indianapolis,-86.297913,39.715374
Indianapolis,-86.07784148,39.90439667
Indianapolis,-86.1361078,39.9116912
Indianapolis,-86.2620751,39.9123317
Indianapolis,-86.14546305,39.77728196
Indianapolis,-86.05561215,39.90539703
Indianapolis,-86.210772,39.88684
Indianapolis,-86.218079,39.906564
Indianapolis,-86.1089125,39.9107939
Indianapolis,-86.1564764,39.7662199
Indianapolis,-86.29084645,39.76226592
Indianapolis,-86.0740687,39.9117034
Indianapolis,-86.159864,39.763843
Indianapolis,-86.1210188,39.709736
Indianapolis,-85.956861,39.871842
Indianapolis,-86.15104589,39.70286604
Indianapolis,-86.083764,39.63891
Indianapolis,-86.1391984,39.71854
Indianapolis,-86.26524611,39.91315346
Indianapolis,-86.22267554,39.91026925
Indianapolis,-86.1452159,39.9284284
Indianapolis,-86.1534132,39.7721404
Indianapolis,-86.1425386,39.7796333
Indianapolis,-86.23849185,39.82538609
Indianapolis,-85.985976,39.774598
Indianapolis,-86.0723328,39.8836213
Indianapolis,-86.1394544,39.8700549
Indianapolis,-86.04654353,39.78222959
Indianapolis,-86.1591499,39.7668648
Indianapolis,-86.1592491,39.8545602
Indianapolis,-86.0672509,39.8814785
Indianapolis,-86.2621701,39.7644307
Indianapolis,-86.18476565,39.91103487
Indianapolis,-86.2036589,39.9137864
Indianapolis,-86.1577254,39.7673937
Indianapolis,-85.9843862,39.7756695
Indianapolis,-86.1280468,39.869002
Indianapolis,-86.1189977,39.6358289
Indianapolis,-86.1591597,39.765012
Indianapolis,-86.14475369,39.82533071
Indianapolis,-86.1857915,39.8252813
Indianapolis,-86.183848,39.663379
Indianapolis,-86.1089722,39.6928144
Indianapolis,-86.13404628,39.78514245
Indianapolis,-85.9799393,39.85852888
Indianapolis,-86.1809806,39.666352
Indianapolis,-86.2708865,39.824001
Indianapolis,-86.29698745,39.71760666
Indianapolis,-86.082211,39.709099
Indianapolis,-86.1606944,39.7662892
Indianapolis,-86.280518,39.824026
Indianapolis,-86.249472,39.731057
Indianapolis,-86.15847319,39.82443875
Indianapolis,-86.1333562,39.9110282
Indianapolis,-86.12292181,39.86643847
Indianapolis,-86.1435133,39.8699243
Indianapolis,-86.1589185,39.6858867
Indianapolis,-86.1497462,39.6951343
Indianapolis,-86.0191517,39.6858373
Indianapolis,-86.1039985,39.9176648
Indianapolis,-86.169613,39.768696
Indianapolis,-85.9938392,39.77423969
Indianapolis,-86.1352699,39.9121303
Indianapolis,-86.22494705,39.91096038
Indianapolis,-86.1992569,39.66413498
Indianapolis,-86.16966594,39.78135707
Indianapolis,-86.29359484,39.76356045
Indianapolis,-86.1548176,39.7712478
Indianapolis,-86.156125,39.824582
Indianapolis,-86.22606736,39.76058518
Indianapolis,-86.07984692,39.9046429
Indianapolis,-86.2376557,39.8260491
Indianapolis,-86.0150672,39.7739086
Indianapolis,-86.0459795,39.7881304
Indianapolis,-86.111377,39.915166
Indianapolis,-86.00764185,39.71722989
Indianapolis,-86.17485059,39.78117117
Indianapolis,-86.1580467,39.7593486
Indianapolis,-86.13557,39.912333
Indianapolis,-86.2627531,39.9113954
Indianapolis,-86.0745841,39.7711104
Indianapolis,-86.138914,39.651581
Indianapolis,-86.2882936,39.7643126
Indianapolis,-86.08287605,39.79574164
Indianapolis,-86.143422,39.709506
Indianapolis,-86.146359,39.7679645
Indianapolis,-86.1213148,39.8746848
Indianapolis,-86.045634,39.8395746
Indianapolis,-86.14461657,39.80144106
Indianapolis,-86.1087266,39.7685798
Indianapolis,-86.2259734,39.7597227
Indianapolis,-86.1670492,39.7610725
Indianapolis,-86.0466254,39.8917087
Indianapolis,-86.0516634,39.9054934
Indianapolis,-86.25021279,39.78023495
Indianapolis,-86.1563163,39.7791013
Indianapolis,-86.250877,39.7522672
Indianapolis,-86.28064201,39.82282968
Indianapolis,-86.1733112,39.7744749
Indianapolis,-86.141902,39.8705751
Indianapolis,-86.0467075,39.8934817
Indianapolis,-86.21799112,39.90612064
Indianapolis,-86.161008,39.76634197
Indianapolis,-85.9999204,39.8491191
Indianapolis,-86.0979896,39.6658866
Indianapolis,-86.135292,39.646927
Indianapolis,-86.2460205,39.8339043
Indianapolis,-86.1470532,39.7708795
Indianapolis,-86.101706,39.7603117
Indianapolis,-86.157611,39.6361025
Indianapolis,-86.0468273,39.8916785
Indianapolis,-85.95824308,39.90108129
Indianapolis,-86.152931,39.797788
Indianapolis,-86.15346216,39.76887528
Indianapolis,-86.065236,39.906433
Indianapolis,-86.159403,39.766862
Indianapolis,-86.081131,39.6912189
Indianapolis,-86.2240679,39.9170168
Indianapolis,-86.0962856,39.9074506
Indianapolis,-86.12087779,39.86759683
Indianapolis,-86.0270818,39.7140838
Indianapolis,-86.14938319,39.68899885
Indianapolis,-85.99282801,39.89913978
Indianapolis,-85.969627,39.863261
Indianapolis,-86.100436,39.9256529
Indianapolis,-86.09671824,39.86842015
Indianapolis,-86.22434043,39.91374927
Indianapolis,-86.271261,39.824061
Indianapolis,-86.0319452,39.7175065
Indianapolis,-86.04238518,39.82943522
Indianapolis,-86.1098475,39.7691606
Indianapolis,-86.27020244,39.69467773
Indianapolis,-86.0464874,39.782152
Indianapolis,-86.139953,39.870073
Indianapolis,-85.98918915,39.78286362
Indianapolis,-86.1298543,39.680899
Indianapolis,-85.989902,39.773129
Indianapolis,-86.279619,39.74439251
Indianapolis,-86.2240911,39.9169955
Indianapolis,-86.250328,39.780252
